XP_046653688.1	PTHR24034:SF179	FI18763P1-RELATED	1.9e-264	879.5	237-1847
XP_046630952.1	PTHR45627	ADENYLATE CYCLASE TYPE 1	1.2e-269	898.2	37-1102
XP_046637962.1	PTHR28629:SF4	TRIOKINASE/FMN CYCLASE	2.9e-180	601.3	2-580
XP_046637962.1	PTHR28629	TRIOKINASE/FMN CYCLASE	2.9e-180	601.3	2-580
XP_046655649.1	PTHR10027:SF33	BK CHANNEL	0	1559.9	143-1177
XP_046635823.1	PTHR13280:SF17	KRUEPPEL TARGET AT 95D, ISOFORM A	3.2e-267	889.9	1-1066
XP_046634793.1	PTHR24356:SF414	NON-SPECIFIC SERINE/THREONINE PROTEIN KINASE	0	1428.3	213-1486
XP_046646970.1	PTHR47160:SF10	THAP-TYPE DOMAIN-CONTAINING PROTEIN	1.1e-32	114.3	17-147
XP_046632710.1	PTHR33099:SF7	MYND-TYPE DOMAIN-CONTAINING PROTEIN	5.1e-95	320.2	4-1202
XP_046631160.1	PTHR10373:SF38	PROTEIN PANGOLIN, ISOFORM J	2e-133	447.3	1-720
XP_046654276.1	PTHR22923:SF62	COMPLEMENT C1Q TUMOR NECROSIS FACTOR-RELATED PROTEIN 3	2.3e-88	297.6	187-708
XP_046641399.1	PTHR11075	PEPTIDE CHAIN RELEASE FACTOR	4.2e-62	210.1	16-196
XP_046644760.1	PTHR24092:SF91	PHOSPHOLIPID-TRANSPORTING ATPASE	0	1393.8	216-1507
XP_046640810.1	PTHR22923:SF62	COMPLEMENT C1Q TUMOR NECROSIS FACTOR-RELATED PROTEIN 3	6e-110	368.7	70-497
XP_046655755.1	PTHR10367:SF17	MRNA-CAPPING ENZYME	1.3e-59	203.2	29-381
XP_046648356.1	PTHR24260:SF136	GH08193P-RELATED	4.8e-69	233.5	3-370
XP_046641193.1	PTHR12236:SF79	CUTICULAR PROTEIN 56F	4.2e-43	149.1	87-254
XP_046652740.1	PTHR10801:SF2	DELTA(24)-STEROL REDUCTASE	0	1086.7	7-534
XP_046638507.1	PTHR10334:SF543	AT04879P-RELATED	1.9e-51	174.3	54-199
XP_046646794.1	PTHR11731:SF200	DIPEPTIDYL PEPTIDASE FAMILY MEMBER 1	7.1e-256	851.9	8-770
XP_046657388.1	PTHR11157:SF17	ELONGATION OF VERY LONG CHAIN FATTY ACIDS PROTEIN 6	5.6e-105	351.2	170-424
XP_046634586.1	PTHR48043:SF145	EG:EG0003.4 PROTEIN-RELATED	7.2e-116	388.8	33-513
XP_046647537.1	PTHR13029	UNCHARACTERIZED	7.6e-218	727.1	20-1249
XP_046653608.1	PTHR13932:SF10	RADICAL S-ADENOSYL METHIONINE DOMAIN-CONTAINING PROTEIN 1, MITOCHONDRIAL	6.1e-163	543.1	17-425
XP_046646854.1	PTHR48033:SF9	TAR DNA-BINDING PROTEIN 43	2.3e-152	508.7	6-570
XP_046644141.1	PTHR24256:SF477	LD47230P-RELATED	5.2e-94	315.7	34-289
XP_046639933.1	PTHR46040	HIGH MOBILITY GROUP PROTEIN 2	9.3e-84	282.9	10-353
XP_046631741.1	PTHR11161:SF0	O-ACYLTRANSFERASE LIKE PROTEIN	1.4e-82	278.9	1-285
XP_046640044.1	PTHR33104	SI:DKEY-29D5.2	4.7e-108	363.2	43-821
XP_046653033.1	PTHR23080:SF63	THAP-TYPE DOMAIN-CONTAINING PROTEIN-RELATED	1.1e-63	216.3	79-474
XP_046657743.1	PTHR12064:SF94	UNEXTENDED PROTEIN	5.8e-217	722.8	289-861
XP_046634639.1	PTHR11824:SF5	CA2+-CHANNEL-PROTEIN-BETA-SUBUNIT, ISOFORM L	6.1e-233	774.6	26-882
XP_046639579.1	PTHR11363:SF4	60S RIBOSOMAL PROTEIN L3	1.2e-220	732.9	1-397
XP_046656038.1	PTHR23210:SF26	ACTIVATING TRANSCRIPTION FACTOR 7-INTERACTING PROTEIN 1	1.6e-65	222.4	1-881
XP_046648475.1	PTHR10699:SF11	IGLOO, ISOFORM A	2.8e-96	324.1	89-1795
XP_046655895.1	PTHR34008	REPETITIVE PROLINE-RICH CELL WALL PROTEIN 1	6.8e-98	329.3	7-1018
XP_046634466.1	PTHR13710:SF72	ATP-DEPENDENT DNA HELICASE Q1	0.0003	19.9	1-98
XP_046633559.1	PTHR12864:SF56	RAN-BINDING PROTEIN 9	6.6e-257	854.8	17-577
XP_046656603.1	PTHR37398	ENDO-BETA-1,4-MANNANASE	1.2e-144	483.4	2-378
XP_046638220.1	PTHR11214:SF334	HEXOSYLTRANSFERASE	9.1e-103	343.7	55-335
XP_046653352.1	PTHR11339:SF397	MUCIN-5AC	0.00063	16.8	299-485
XP_046642416.1	PTHR46318:SF3	UPSTREAM BINDING TRANSCRIPTION FACTOR	2.4e-130	436.8	79-678
XP_046651711.1	PTHR11267:SF129	LP04777P-RELATED	1.1e-10	42.3	206-402
XP_046637713.1	PTHR34008	REPETITIVE PROLINE-RICH CELL WALL PROTEIN 1	3.1e-18	67.0	6-522
XP_046634853.1	PTHR12596:SF1	EXPORTIN-4	4e-271	903.2	25-1124
XP_046653155.1	PTHR12921	UBIQUITIN-FOLD MODIFIER-CONJUGATING ENZYME 1	2.2e-104	348.5	1-166
XP_046630846.1	PTHR24026:SF119	CADHERIN 23	0	2578.4	32-1875
XP_046641043.1	PTHR10704:SF44	PROTEIN, PUTATIVE-RELATED	1.1e-65	222.8	54-339
XP_046638587.1	PTHR46077:SF1	RING-TYPE DOMAIN-CONTAINING PROTEIN	2.6e-29	103.0	44-191
XP_046651441.1	PTHR12780	RNA POLYMERASE III  DNA DIRECTED , 39KD SUBUNIT-RELATED	4.4e-88	296.1	29-322
XP_046636056.1	PTHR24248:SF184	G_PROTEIN_RECEP_F1_2 DOMAIN-CONTAINING PROTEIN	3e-66	224.8	15-371
XP_046637443.1	PTHR15664:SF22	TRANSMEMBRANE PROTEIN 230	3.4e-38	130.8	18-123
XP_046657835.1	PTHR31594:SF14	FIBRONECTIN TYPE-III DOMAIN-CONTAINING PROTEIN	5.2e-15	55.7	7-217
XP_046634506.1	PTHR13318:SF247	GH16156P-RELATED	2.1e-43	150.0	49-535
XP_046657308.1	PTHR31061:SF37	HEPARAN-ALPHA-GLUCOSAMINIDE N-ACETYLTRANSFERASE	8.6e-129	431.4	62-604
XP_046642992.1	PTHR11829:SF394	TRANSCRIPTION FACTOR FOXL2	8.3e-83	279.8	43-460
XP_046642746.1	PTHR23192:SF85	FI21454P1	5.3e-159	531.4	50-773
XP_046650662.1	PTHR16206:SF4	PROTEIN LET-99	2.9e-174	582.1	9-822
XP_046635376.1	PTHR10173	METHIONINE SULFOXIDE REDUCTASE	5.2e-59	199.4	9-151
XP_046632154.1	PTHR24253:SF63	PEPTIDASE S1 DOMAIN-CONTAINING PROTEIN	4.8e-118	395.2	30-526
XP_046657652.1	PTHR44927	FK506-BINDING PROTEIN 15	1.7e-57	195.9	10-645
XP_046633222.1	PTHR13832:SF818	SD03870P	4.7e-122	408.1	30-396
XP_046647011.1	PTHR11787:SF3	RAB GDP DISSOCIATION INHIBITOR ALPHA	5.4e-226	751.0	1-437
XP_046630828.1	PTHR15729:SF10	GTPASE-ACTIVATING PROTEIN CDGAPR	0	1127.6	67-1243
XP_046650816.1	PTHR23022	TRANSPOSABLE ELEMENT-RELATED	0.0001	22.8	62-176
XP_046634425.1	PTHR37372:SF1	GEO07177P1	1.5e-07	32.4	25-102
XP_046641252.1	PTHR23320:SF165	PROTEIN CBG27997	8.6e-16	58.8	7-205
XP_046654766.1	PTHR12942:SF2	PRE-MRNA-SPLICING FACTOR SLU7	1.3e-215	717.6	22-600
XP_046644270.1	PTHR22933:SF45	CPAP1-I	6.3e-102	343.2	51-691
XP_046644357.1	PTHR11011:SF65	FATTY ACYL-COA REDUCTASE CG5065-RELATED	1.9e-157	525.4	7-486
XP_046631411.1	PTHR10742:SF398	AMINO_OXIDASE DOMAIN-CONTAINING PROTEIN-RELATED	6e-163	543.6	2-476
XP_046656976.1	PTHR12236:SF79	CUTICULAR PROTEIN 56F	1.3e-40	140.9	1-173
XP_046645597.1	PTHR14344	WD REPEAT PROTEIN	5.7e-204	680.5	10-1011
XP_046657413.1	PTHR12998:SF0	TRNA:M(4)X MODIFICATION ENZYME TRM13 HOMOLOG	7.7e-127	424.7	3-416
XP_046642728.1	PTHR11929:SF232	ALPHA-(1,3)-FUCOSYLTRANSFERASE FUT-1	7.3e-117	391.3	63-402
XP_046634874.1	PTHR22933:SF42	CHITIN-BINDING TYPE-2 DOMAIN-CONTAINING PROTEIN-RELATED	4.3e-33	115.6	21-626
XP_046654291.1	PTHR47634:SF4	SRSF PROTEIN KINASE 1	3.7e-242	806.2	11-595
XP_046648667.1	PTHR34398:SF2	SUBFAMILY NOT NAMED	6.5e-211	699.4	3-525
XP_046640272.1	PTHR11439:SF436	RETROTRANSPOSON PROTEIN-RELATED	1.2e-75	255.7	5-256
XP_046643099.1	PTHR19981:SF1	RHEA, ISOFORM B	0	3058.8	1-2146
XP_046644938.1	PTHR10283:SF82	SOLUTE CARRIER FAMILY 13 MEMBER 2	1.4e-204	681.1	1-572
XP_046636081.1	PTHR31919	ZINC FINGERS AND HOMEOBOXES PROTEIN 1, ISOFORM 2	3.7e-80	270.5	1-322
XP_046643878.1	PTHR47167:SF4	SERINE/THREONINE-PROTEIN KINASE TAO	0	1349.1	5-903
XP_046638026.1	PTHR22923:SF62	COMPLEMENT C1Q TUMOR NECROSIS FACTOR-RELATED PROTEIN 3	3.4e-136	455.0	67-531
XP_046658018.1	PTHR24240:SF85	OPSIN RH1-RELATED	5.6e-157	523.9	18-375
XP_046649009.1	PTHR46054:SF3	MATERNAL EFFECT PROTEIN STAUFEN	2.8e-211	705.0	4-663
XP_046654660.1	PTHR12042:SF21	ALPHA-1,4-N-ACETYLGLUCOSAMINYLTRANSFERASE	1.3e-78	265.5	14-316
XP_046645419.1	PTHR41158	AGAP010294-PA	5.6e-57	194.2	33-272
XP_046645655.1	PTHR22923:SF62	COMPLEMENT C1Q TUMOR NECROSIS FACTOR-RELATED PROTEIN 3	4.1e-133	444.9	18-897
XP_046656320.1	PTHR13806:SF46	FLOTILLIN-1-RELATED	3.1e-41	142.3	1-108
XP_046645108.1	PTHR10983:SF24	1-ACYLGLYCEROL-3-PHOSPHATE O-ACYLTRANSFERASE 3, ISOFORM E-RELATED	4.7e-116	388.5	46-404
XP_046649858.1	PTHR10829:SF25	DREBRIN-LIKE PROTEIN	1.5e-139	467.2	1-533
XP_046648301.1	PTHR21312:SF27	SERINE PROTEASE INHIBITOR KAZAL-TYPE 1	9.5e-27	93.3	16-192
XP_046645832.1	PTHR10201:SF291	MATRIX METALLOPROTEINASE 1, ISOFORM C-RELATED	1.3e-91	308.2	31-378
XP_046640913.1	PTHR11214:SF334	HEXOSYLTRANSFERASE	2.3e-95	319.4	44-323
XP_046642640.1	PTHR34072:SF37	REVERSE TRANSCRIPTASE DOMAIN-CONTAINING PROTEIN	2.1e-43	149.2	6-239
XP_046640183.1	PTHR24413:SF213	FI01029P-RELATED	1.2e-36	127.5	21-125
XP_046654484.1	PTHR34993	FAMILY NOT NAMED	4.3e-16	58.5	498-973
XP_046638048.1	PTHR16228	DIVALENT CATION TRANSPORTER  SOLUTE CARRIER FAMILY 41	3.1e-196	653.5	63-502
XP_046656694.1	PTHR11785	AMINO ACID TRANSPORTER	4.5e-88	296.6	57-312
XP_046635920.1	PTHR10221:SF9	TRANSCRIPTION INITIATION FACTOR TFIID SUBUNIT 6	3.2e-162	541.2	11-514
XP_046640389.1	PTHR24006:SF905	UBIQUITIN CARBOXYL-TERMINAL HYDROLASE 1	2.5e-133	446.7	100-715
XP_046646873.1	PTHR37739	KINESIN-LIKE PROTEIN KIN-12D	2.3e-07	29.0	23-491
XP_046635057.1	PTHR23110:SF82	PROTEIN TRAMTRACK, ALPHA ISOFORM	1.7e-99	335.3	10-526
XP_046648824.1	PTHR21723:SF3	RIC3 ACETYLCHOLINE RECEPTOR CHAPERONE, ISOFORM C	0	1165.2	1-1902
XP_046652572.1	PTHR13767	TRNA-PSEUDOURIDINE SYNTHASE	1.8e-58	198.8	6-207
XP_046647892.1	PTHR24070:SF447	RAS-RELATED PROTEIN RAB-21	1.4e-87	293.6	13-204
XP_046646783.1	PTHR43038:SF5	RE14039P	1.6e-237	790.9	22-841
XP_046638065.1	PTHR48032:SF3	RNA-BINDING PROTEIN MUSASHI HOMOLOG 1	4e-110	368.8	9-243
XP_046644076.1	PTHR46121:SF4	STEROIDOGENIC ACUTE REGULATORY PROTEIN-LIKE	6.3e-169	563.4	9-473
XP_046632173.1	PTHR23408	METHYLMALONYL-COA MUTASE	2.1e-50	172.4	1-83
XP_046635521.1	PTHR11347:SF74	CAMP-SPECIFIC 3',5'-CYCLIC PHOSPHODIESTERASE 4A	4.7e-295	982.0	212-867
XP_046652935.1	PTHR46560:SF4	DUSKY	8.7e-196	652.0	83-854
XP_046643788.1	PTHR34008	REPETITIVE PROLINE-RICH CELL WALL PROTEIN 1	1.6e-59	203.0	797-1826
XP_046646596.1	PTHR45622:SF56	E3 UBIQUITIN-PROTEIN LIGASE HECTD2-RELATED	4.2e-291	968.2	79-715
XP_046655977.1	PTHR12308:SF83	ANOCTAMIN	0	1435.9	76-960
XP_046634784.1	PTHR21557	CORDON-BLEU	1.2e-30	107.1	5-1600
XP_046641184.1	PTHR12236:SF79	CUTICULAR PROTEIN 56F	1.1e-41	144.5	6-279
XP_046641914.1	PTHR23255:SF68	RECEPTOR PROTEIN SERINE/THREONINE KINASE	7e-217	721.7	30-556
XP_046636377.1	PTHR47327:SF1	RE15579P	1.3e-221	738.1	39-772
XP_046645749.1	PTHR10937:SF10	GLUTAMINE--FRUCTOSE-6-PHOSPHATE AMINOTRANSFERASE [ISOMERIZING] 2	0	1166.8	1-676
XP_046632282.1	PTHR34491:SF120	YALI0D26950P	2e-24	86.4	4-184
XP_046656525.1	PTHR24247:SF255	5-HYDROXYTRYPTAMINE RECEPTOR 2A-RELATED	5.2e-34	118.6	63-401
XP_046655923.1	PTHR45865	E3 UBIQUITIN-PROTEIN LIGASE SHPRH FAMILY MEMBER	0	1101.2	26-1259
XP_046633236.1	PTHR24416:SF525	INSULIN-LIKE RECEPTOR	0	1160.0	57-1373
XP_046636129.1	PTHR42643:SF24	IONOTROPIC RECEPTOR 20A-RELATED	3.4e-43	148.7	11-206
XP_046633346.1	PTHR31248:SF2	DOMAIN PROTEIN, PUTATIVE (AFU_ORTHOLOGUE AFUA_5G04290)-RELATED	2e-20	74.8	558-759
XP_046641602.1	PTHR34072:SF29	INTEGRASE CATALYTIC DOMAIN-CONTAINING PROTEIN	6.6e-17	61.5	2-90
XP_046652241.1	PTHR11324	IL16-RELATED	2.3e-41	142.4	650-1136
XP_046646664.1	PTHR45615:SF27	MYOSIN HEAVY CHAIN, MUSCLE	0	3358.8	7-1933
XP_046657202.1	PTHR12632:SF6	NUCLEAR TRANSCRIPTION FACTOR Y SUBUNIT ALPHA	2.2e-57	196.0	5-289
XP_046636323.1	PTHR10381:SF11	ATP-DEPENDENT CLP PROTEASE PROTEOLYTIC SUBUNIT, MITOCHONDRIAL	3.8e-107	358.1	19-222
XP_046652331.1	PTHR11590:SF40	HEMOCYTE PROTEIN-GLUTAMINE GAMMA-GLUTAMYLTRANSFERASE-LIKE PROTEIN	1.1e-267	890.5	24-760
XP_046641358.1	PTHR11783:SF274	SULFOTRANSFERASE 4, ISOFORM A	1.4e-25	91.1	20-124
XP_046639969.1	PTHR11533:SF294	AMINOPEPTIDASE	0	1240.1	69-985
XP_046644324.1	PTHR24393:SF5	HISTONE-LYSINE N-METHYLTRANSFERASE PRDM16	1.2e-75	256.3	318-509
XP_046653069.1	PTHR46421:SF1	PROGRAMMED CELL DEATH PROTEIN 2-LIKE	7.2e-100	335.5	4-401
XP_046653316.1	PTHR22796:SF1	VWFA DOMAIN-CONTAINING PROTEIN	3.4e-268	894.0	10-1599
XP_046634663.1	PTHR45872:SF2	RHO GUANINE NUCLEOTIDE EXCHANGE FACTOR 2, ISOFORM D	0	1176.8	65-1696
XP_046647514.1	PTHR19134:SF495	TYROSINE-PROTEIN PHOSPHATASE 69D	0	1104.3	275-1469
XP_046644261.1	PTHR11232:SF18	JNK-INTERACTING PROTEIN 1	5.3e-141	473.0	184-425
XP_046646480.1	PTHR43038:SF5	RE14039P	3.9e-241	802.9	39-889
XP_046633328.1	PTHR33223:SF6	CCHC-TYPE DOMAIN-CONTAINING PROTEIN	2.5e-62	212.1	145-687
XP_046632211.1	PTHR47481:SF8	GAG-POLYPEPTIDE OF LTR COPIA-TYPE-RELATED	1.2e-20	74.5	16-340
XP_046650429.1	PTHR13094:SF1	NADH DEHYDROGENASE [UBIQUINONE] 1 BETA SUBCOMPLEX SUBUNIT 10	1.2e-52	178.9	8-154
XP_046632127.1	PTHR19972	CALBINDIN	2.8e-97	326.2	47-310
XP_046644690.1	PTHR24198:SF185	ANKYRIN-3	0	2572.0	53-1589
XP_046656406.1	PTHR11929:SF232	ALPHA-(1,3)-FUCOSYLTRANSFERASE FUT-1	3.5e-118	395.7	78-436
XP_046642613.1	PTHR34072:SF23	RT_RNASEH_2 DOMAIN-CONTAINING PROTEIN	2.7e-207	691.6	310-1102
XP_046636012.1	PTHR24637:SF409	PROTEIN CBR-COL-83	1.7e-78	262.1	71-449
XP_046656566.1	PTHR24413:SF213	FI01029P-RELATED	2.7e-75	254.5	146-379
XP_046656253.1	PTHR10272	PLATELET-ACTIVATING FACTOR ACETYLHYDROLASE	3.4e-36	125.5	7-134
XP_046650635.1	PTHR15288	DENN DOMAIN-CONTAINING PROTEIN 2	2.9e-33	116.2	10-195
XP_046644801.1	PTHR46079	FERM DOMAIN-CONTAINING PROTEIN 4	2.9e-215	718.4	16-1015
XP_046646827.1	PTHR13389:SF0	PUMILIO HOMOLOG 3	8.3e-162	540.8	60-693
XP_046655085.1	PTHR24027	CADHERIN-23	0	1130.5	46-1613
XP_046637646.1	PTHR10845:SF259	RGS DOMAIN-CONTAINING PROTEIN-RELATED	7.2e-46	157.5	11-138
XP_046640541.1	PTHR13492	RING FINGER PROTEIN 37	3.1e-126	422.9	1-443
XP_046639588.1	PTHR18911	CTCL TUMOR ANTIGEN HD-CL-01	3.1e-145	485.9	26-725
XP_046638374.1	PTHR22552:SF24	RE35358P	1.2e-05	26.4	1-261
XP_046652170.1	PTHR12231:SF267	BASEMENT MEMBRANE-SPECIFIC HEPARAN SULFATE PROTEOGLYCAN CORE PROTEIN	0	2459.8	184-4466
XP_046656042.1	PTHR18884:SF83	AAA DOMAIN-CONTAINING PROTEIN-RELATED	6.1e-111	372.1	453-870
XP_046642829.1	PTHR10380:SF173	CUTICULAR PROTEIN 47EG-RELATED	2.7e-32	112.5	4-164
XP_046648905.1	PTHR14217:SF1	INOSITOL-TETRAKISPHOSPHATE 1-KINASE	4.1e-102	342.5	10-331
XP_046630729.1	PTHR48019:SF168	SERUM RESPONSE FACTOR	3.5e-71	241.5	100-517
XP_046637628.1	PTHR24324:SF5	HEMATOPOIETICALLY-EXPRESSED HOMEOBOX PROTEIN HHEX	1.7e-39	137.3	5-292
XP_046636706.1	PTHR24377:SF972	ZINC FINGER PROTEIN 777	1e-102	345.4	191-501
XP_046650852.1	PTHR14379:SF79	MEIOSIS ARREST FEMALE PROTEIN 1 HOMOLOG-LIKE PROTEIN	5.6e-120	402.5	329-1149
XP_046641216.1	PTHR22923:SF62	COMPLEMENT C1Q TUMOR NECROSIS FACTOR-RELATED PROTEIN 3	4.7e-14	53.1	57-274
XP_046657862.1	PTHR17204:SF5	PRE-MRNA-PROCESSING FACTOR 39	3.6e-172	575.3	112-762
XP_046653947.1	PTHR24637	COLLAGEN	4.1e-17	62.8	101-198
XP_046645865.1	PTHR11610:SF173	LIPASE DOMAIN-CONTAINING PROTEIN-RELATED	1.8e-83	281.2	47-321
XP_046639047.1	PTHR23002:SF112	CCHC-TYPE DOMAIN-CONTAINING PROTEIN	5.4e-22	79.6	278-504
XP_046654850.1	PTHR24206:SF104	SUBFAMILY NOT NAMED	9.7e-07	28.5	778-1049
XP_046657710.1	PTHR16029	UNCHARACTERIZED	4.9e-96	323.5	30-1080
XP_046636600.1	PTHR43557:SF4	APOPTOSIS-INDUCING FACTOR 1, MITOCHONDRIAL	3.7e-215	715.9	195-679
XP_046642191.1	PTHR48034:SF4	NUCLEOLIN	0.00012	21.7	105-247
XP_046635024.1	PTHR13944:SF21	CYSTS, ISOFORM C	0	1771.1	1-1766
XP_046648857.1	PTHR45812	DNA POLYMERASE ZETA CATALYTIC SUBUNIT	0	1581.0	1-1962
XP_046651872.1	PTHR12694:SF7	TRANSCRIPTION INITIATION FACTOR IIA SUBUNIT 1	1.1e-67	229.6	2-329
XP_046643779.1	PTHR39072:SF2	SUBFAMILY NOT NAMED	0	6893.1	158-4923
XP_046633917.1	PTHR24413:SF213	FI01029P-RELATED	2.8e-94	316.9	86-349
XP_046647082.1	PTHR46791:SF4	INTEGRASE CATALYTIC DOMAIN-CONTAINING PROTEIN	3.8e-36	125.4	4-334
XP_046655407.1	PTHR23245:SF36	TRNA (GUANINE(37)-N1)-METHYLTRANSFERASE	2.2e-133	445.7	6-400
XP_046637740.1	PTHR11475:SF114	PEROXIDASE-LIKE PROTEIN	4.8e-97	326.4	102-450
XP_046633187.1	PTHR18916:SF93	RESTIN HOMOLOG	2.7e-121	406.7	95-2012
XP_046633030.1	PTHR45630:SF8	CATION-TRANSPORTING ATPASE	0	1312.9	73-1246
XP_046632388.1	PTHR45623:SF9	CHROMODOMAIN-HELICASE-DNA-BINDING PROTEIN 3	0	2507.4	54-1935
XP_046649759.1	PTHR13482	MICRORNA PROCESSOR COMPLEX SUBUNIT DGCR8	3e-220	733.4	35-652
XP_046631482.1	PTHR24241:SF187	NEUROPEPTIDE SIFAMIDE RECEPTOR	6.5e-146	486.5	55-384
XP_046649668.1	PTHR11451:SF54	THREONYL-TRNA SYNTHETASE	0	1263.0	37-730
XP_046644796.1	PTHR14226:SF23	PATATIN-LIKE PHOSPHOLIPASE DOMAIN-CONTAINING PROTEIN 7	0	1224.6	44-1004
XP_046636584.1	PTHR23189:SF40	RNA-BINDING PROTEIN 15B-RELATED	5.1e-137	459.2	1-770
XP_046654671.1	PTHR22552:SF24	RE35358P	0.00015	22.9	26-184
XP_046645826.1	PTHR45624:SF11	MITOCHONDRIAL ORNITHINE TRANSPORTER 1	7.1e-108	360.8	31-327
XP_046640378.1	PTHR12560	LONGEVITY ASSURANCE FACTOR 1  LAG1	2.4e-90	304.0	13-328
XP_046644942.1	PTHR13468:SF1	PROTEIN DEK	3.3e-70	237.9	4-633
XP_046637410.1	PTHR13848:SF6	PROTEIN YIPPEE-LIKE 3	2.2e-75	252.2	26-153
XP_046638159.1	PTHR23110:SF111	LONGITUDINALS LACKING PROTEIN, ISOFORMS F/I/K/T	2.9e-71	241.7	1-378
XP_046640692.1	PTHR12276:SF115	FI19443P1	3.9e-161	538.3	5-558
XP_046655567.1	PTHR13399	TRANSLOCON-ASSOCIATED PROTEIN  TRAP , GAMMA SUBUNIT	3.9e-76	257.3	4-181
XP_046641010.1	PTHR10921	NUCLEAR DISTRIBUTION PROTEIN NUDE HOMOLOG 1	2.1e-88	297.9	1-283
XP_046649645.1	PTHR21522:SF61	PROTON CHANNEL OTOPLC	8.1e-274	911.0	212-790
XP_046631196.1	PTHR48041:SF129	PROTEIN WHITE	0	1128.0	13-693
XP_046641937.1	PTHR24197:SF44	ANKYRIN REPEAT DOMAIN-CONTAINING PROTEIN 54	3.7e-48	165.2	44-514
XP_046638353.1	PTHR10174:SF224	RETINOL-BINDING PROTEIN PINTA	7.1e-164	545.1	1-315
XP_046645848.1	PTHR24214	PDZ AND LIM DOMAIN PROTEIN ZASP	2.9e-62	212.2	1-393
XP_046647929.1	PTHR23043:SF24	NEURONAL PAS DOMAIN-CONTAINING PROTEIN 4	3.9e-193	644.8	31-718
XP_046645205.1	PTHR24388:SF92	ZINC FINGER PROTEIN 281	1.7e-78	265.4	148-327
XP_046635707.1	PTHR22984	SERINE/THREONINE-PROTEIN KINASE PIM	6.6e-100	335.8	54-376
XP_046656274.1	PTHR24240:SF85	OPSIN RH1-RELATED	1.2e-184	615.2	37-410
XP_046652962.1	PTHR23107:SF0	GRF1-INTERACTING FACTOR 3	5.7e-20	71.9	1-380
XP_046643889.1	PTHR24393:SF5	HISTONE-LYSINE N-METHYLTRANSFERASE PRDM16	4.4e-140	469.7	89-800
XP_046651782.1	PTHR11177:SF390	CHITINASE 11	6.3e-154	513.6	78-443
XP_046638032.1	PTHR22923:SF62	COMPLEMENT C1Q TUMOR NECROSIS FACTOR-RELATED PROTEIN 3	1.5e-141	472.7	51-524
XP_046644583.1	PTHR10845:SF242	REGULATOR OF G PROTEIN-SIGNALING 3A	3.7e-59	201.3	756-1002
XP_046634800.1	PTHR16062:SF19	PROTEIN POLYBROMO-1	0	1901.5	5-1659
XP_046652682.1	PTHR22988:SF66	SERINE/THREONINE-PROTEIN KINASE GENGHIS KHAN	0	2240.8	18-1716
XP_046637184.1	PTHR15071:SF20	SUBFAMILY NOT NAMED	4e-59	201.2	182-397
XP_046649569.1	PTHR10110:SF126	NA(+)/H(+) EXCHANGER PROTEIN 7	1.9e-194	647.8	1-625
XP_046638718.1	PTHR11475:SF115	CHORION PEROXIDASE	9.7e-13	47.8	1-160
XP_046645325.1	PTHR12196	DOMAIN OF UNKNOWN FUNCTION 71  DUF71 -CONTAINING PROTEIN	2.2e-198	662.1	1-579
XP_046638465.1	PTHR22846:SF2	F-BOX-LIKE/WD REPEAT-CONTAINING PROTEIN EBI	1.7e-16	60.7	37-206
XP_046645122.1	PTHR10127:SF883	ZINC METALLOPROTEINASE NAS-14	3.2e-86	291.1	44-262
XP_046650510.1	PTHR15601:SF15	STRESS-ASSOCIATED ENDOPLASMIC RETICULUM PROTEIN	3.4e-32	110.6	1-63
XP_046631892.1	PTHR12236:SF79	CUTICULAR PROTEIN 56F	3.9e-48	165.6	1-181
XP_046656781.1	PTHR14402:SF10	ZF-3CXXC DOMAIN-CONTAINING PROTEIN	4.7e-75	253.6	67-251
XP_046657944.1	PTHR15871:SF5	PH DOMAIN-CONTAINING PROTEIN	7.9e-274	912.1	119-1424
XP_046639734.1	PTHR21314:SF0	QUEUOSINE SALVAGE PROTEIN	5e-121	404.8	60-395
XP_046635457.1	PTHR22891:SF174	ARGONAUTE-1, ISOFORM A	8.5e-215	716.7	39-874
XP_046648134.1	PTHR21574	UNCHARACTERIZED	1.6e-13	50.4	101-525
XP_046638448.1	PTHR19282:SF524	TETRASPANIN	1.8e-34	120.1	19-251
XP_046650181.1	PTHR32054:SF0	UBIQUITIN-LIKE DOMAIN-CONTAINING CTD PHOSPHATASE 1	1.9e-112	376.6	5-315
XP_046650911.1	PTHR13743:SF154	AGAP003389-PA	0	2467.8	6-2752
XP_046654084.1	PTHR24082:SF283	NUCLEAR HORMONE RECEPTOR HR96	2.3e-84	284.2	200-557
XP_046649988.1	PTHR20855:SF61	SUBFAMILY NOT NAMED	6e-120	401.1	91-407
XP_046658109.1	PTHR11133:SF25	ALPHA-AMINOADIPIC SEMIALDEHYDE SYNTHASE, MITOCHONDRIAL	0	1109.0	50-948
XP_046649118.1	PTHR28359	ASHWIN	8.7e-16	59.2	12-144
XP_046644293.1	PTHR23110:SF109	FI07618P-RELATED	9.8e-98	329.5	5-663
XP_046649409.1	PTHR10237:SF1	LD37257P	2.1e-31	109.5	2-1522
XP_046645366.1	PTHR33099	FE2OG DIOXYGENASE DOMAIN-CONTAINING PROTEIN	2.6e-54	185.5	64-444
